Region,data,stato,codice_regione,denominazione_regione,lat,long,ricoverati_con_sintomi,terapia_intensiva,totale_ospedalizzati,isolamento_domiciliare,totale_positivi,variazione_totale_positivi,nuovi_positivi,dimessi_guariti,deceduti,casi_da_sospetto_diagnostico,casi_da_screening,totale_casi,tamponi,casi_testati,ingressi_terapia_intensiva,totale_positivi_test_molecolare,totale_positivi_test_antigenico_rapido,tamponi_test_molecolare,tamponi_test_antigenico_rapido,codice_nuts_1,codice_nuts_2,nuovi_positivi_smooth_deseas_Rt_MCMC_pastdays_000,nuovi_positivi_smooth_deseas_Rt_MCMC_HDI_95_min_pastdays_000,nuovi_positivi_smooth_deseas_Rt_MCMC_HDI_95_max_pastdays_000
P.A. Trento,2020-09-22 23:59:00,ITA,22,P.A. Trento,46.06893511,11.12123097,13,0,13,535,548,-10,25,4808,405,3679.0,2082.0,5761,216684,93785.0,,,,,,,,,,
Piemonte,2020-09-22 23:59:00,ITA,1,Piemonte,45.0732745,7.680687483,164,7,171,2222,2393,35,84,27931,4156,23572.0,10908.0,34480,676662,411192.0,,,,,,,,,,
Puglia,2020-09-22 23:59:00,ITA,16,Puglia,41.12559576,16.86736689,204,10,214,1976,2190,1,67,4371,581,2253.0,4889.0,7142,381476,271426.0,,,,,,,,,,
Sardegna,2020-09-22 23:59:00,ITA,20,Sardegna,39.21531192,9.110616306,96,21,117,1606,1723,9,53,1490,143,1809.0,1547.0,3356,173660,147183.0,,,,,,,,,,
Sicilia,2020-09-22 23:59:00,ITA,19,Sicilia,38.11569725,13.362356699999998,224,15,239,2151,2390,42,108,3455,300,4087.0,2058.0,6145,442373,327407.0,,,,,,,,,,
Toscana,2020-09-22 23:59:00,ITA,9,Toscana,43.76923077,11.25588885,98,21,119,2939,3058,40,74,9760,1152,11457.0,2513.0,13970,686702,462715.0,,,,,,,,,,
Umbria,2020-09-22 23:59:00,ITA,10,Umbria,43.10675841,12.38824698,28,4,32,437,469,1,26,1694,84,1616.0,631.0,2247,190643,114754.0,,,,,,,,,,
Valle d'Aosta,2020-09-22 23:59:00,ITA,2,Valle d'Aosta,45.73750286,7.320149366,4,0,4,45,49,1,1,1087,146,1152.0,130.0,1282,27872,19320.0,,,,,,,,,,
Veneto,2020-09-22 23:59:00,ITA,5,Veneto,45.43490485,12.33845213,141,14,155,2988,3143,9,119,20696,2165,20745.0,5259.0,26004,1808134,707232.0,,,,,,,,,,
Abruzzo,2020-09-23 23:59:00,ITA,13,Abruzzo,42.35122196,13.39843823,55,4,59,701,760,18,22,3012,477,3689.0,560.0,4249,189052,122050.0,,,,,,,,,,
Basilicata,2020-09-23 23:59:00,ITA,17,Basilicata,40.63947052,15.80514834,12,1,13,179,192,15,17,449,28,422.0,247.0,669,68081,67261.0,,,,,,,,,,
Calabria,2020-09-23 23:59:00,ITA,18,Calabria,38.90597598,16.59440194,27,4,31,474,505,15,19,1284,98,1159.0,728.0,1887,190031,187925.0,,,,,,,,,,
Campania,2020-09-23 23:59:00,ITA,15,Campania,40.83956555,14.25084984,356,22,378,4689,5067,112,248,5383,457,9379.0,1528.0,10907,552231,350063.0,,,,,,,,,,
Emilia-Romagna,2020-09-23 23:59:00,ITA,8,Emilia-Romagna,44.49436681,11.3417208,187,20,207,4406,4613,-20,101,25520,4479,30673.0,3939.0,34612,1110287,636603.0,,,,,,,,,,
Friuli Venezia Giulia,2020-09-23 23:59:00,ITA,6,Friuli Venezia Giulia,45.6494354,13.76813649,16,6,22,688,710,7,57,3401,350,4136.0,325.0,4461,388810,174659.0,,,,,,,,,,
Lazio,2020-09-23 23:59:00,ITA,12,Lazio,41.89277044,12.48366722,521,32,553,5631,6184,154,195,7889,902,7603.0,7372.0,14975,810809,678371.0,,,,,,,,,,
Liguria,2020-09-23 23:59:00,ITA,7,Liguria,44.41149315,8.9326992,149,18,167,1426,1593,63,108,9582,1594,9352.0,3417.0,12769,291936,156756.0,,,,,,,,,,
Lombardia,2020-09-23 23:59:00,ITA,3,Lombardia,45.46679409,9.190347404,308,33,341,8763,9104,77,196,79197,16925,94288.0,10938.0,105226,1990912,1239028.0,,,,,,,,,,
Marche,2020-09-23 23:59:00,ITA,11,Marche,43.61675973,13.5188753,24,4,28,658,686,26,32,6126,989,7801.0,0.0,7801,236514,139445.0,,,,,,,,,,
Molise,2020-09-23 23:59:00,ITA,14,Molise,41.55774754,14.65916051,3,1,4,128,132,1,3,468,23,583.0,40.0,623,40516,39092.0,,,,,,,,,,
P.A. Bolzano,2020-09-23 23:59:00,ITA,21,P.A. Bolzano,46.49933453,11.35662422,20,1,21,455,476,28,37,2598,292,3366.0,0.0,3366,164766,86974.0,,,,,,,,,,
P.A. Trento,2020-09-23 23:59:00,ITA,22,P.A. Trento,46.06893511,11.12123097,13,0,13,547,560,12,22,4818,405,3685.0,2098.0,5783,218911,94533.0,,,,,,,,,,
Piemonte,2020-09-23 23:59:00,ITA,1,Piemonte,45.0732745,7.680687483,163,8,171,2247,2418,25,95,28000,4157,23482.0,11093.0,34575,682282,413848.0,,,,,,,,,,
Puglia,2020-09-23 23:59:00,ITA,16,Puglia,41.12559576,16.86736689,204,10,214,2008,2222,32,89,4426,583,2271.0,4960.0,7231,385490,274285.0,,,,,,,,,,
Sardegna,2020-09-23 23:59:00,ITA,20,Sardegna,39.21531192,9.110616306,100,21,121,1624,1745,22,49,1515,145,1826.0,1579.0,3405,175829,149069.0,,,,,,,,,,
Sicilia,2020-09-23 23:59:00,ITA,19,Sicilia,38.11569725,13.362356699999998,230,16,246,2166,2412,22,89,3519,303,4141.0,2093.0,6234,448412,331383.0,,,,,,,,,,
Toscana,2020-09-23 23:59:00,ITA,9,Toscana,43.76923077,11.25588885,97,24,121,2933,3054,-4,90,9853,1153,11493.0,2567.0,14060,694204,467414.0,,,,,,,,,,
Umbria,2020-09-23 23:59:00,ITA,10,Umbria,43.10675841,12.38824698,30,3,33,435,468,-1,19,1713,85,1620.0,646.0,2266,192524,115748.0,,,,,,,,,,
Valle d'Aosta,2020-09-23 23:59:00,ITA,2,Valle d'Aosta,45.73750286,7.320149366,4,0,4,54,58,9,2,1080,146,1154.0,130.0,1284,27977,19381.0,,,,,,,,,,
Veneto,2020-09-23 23:59:00,ITA,5,Veneto,45.43490485,12.33845213,139,16,155,3000,3155,12,150,20832,2167,20835.0,5319.0,26154,1820101,711874.0,,,,,,,,,,
Abruzzo,2020-09-24 23:59:00,ITA,13,Abruzzo,42.35122196,13.39843823,50,4,54,716,770,10,17,3019,477,3683.0,583.0,4266,190927,123127.0,,,,,,,,,,
Basilicata,2020-09-24 23:59:00,ITA,17,Basilicata,40.63947052,15.80514834,13,1,14,182,196,4,9,454,28,423.0,255.0,678,68827,68007.0,,,,,,,,,,
Calabria,2020-09-24 23:59:00,ITA,18,Calabria,38.90597598,16.59440194,29,4,33,467,500,-5,9,1298,98,1159.0,737.0,1896,191873,189767.0,,,,,,,,,,
Campania,2020-09-24 23:59:00,ITA,15,Campania,40.83956555,14.25084984,371,25,396,4761,5157,90,195,5488,457,9568.0,1534.0,11102,559258,355075.0,,,,,,,,,,
Emilia-Romagna,2020-09-24 23:59:00,ITA,8,Emilia-Romagna,44.49436681,11.3417208,192,20,212,4415,4627,14,99,25604,4480,30716.0,3995.0,34711,1121383,643017.0,,,,,,,,,,
Friuli Venezia Giulia,2020-09-24 23:59:00,ITA,6,Friuli Venezia Giulia,45.6494354,13.76813649,21,6,27,680,707,-3,28,3432,350,4158.0,331.0,4489,391844,175810.0,,,,,,,,,,
Lazio,2020-09-24 23:59:00,ITA,12,Lazio,41.89277044,12.48366722,544,35,579,5768,6347,163,230,7956,902,7676.0,7529.0,15205,820760,686623.0,,,,,,,,,,
Liguria,2020-09-24 23:59:00,ITA,7,Liguria,44.41149315,8.9326992,153,18,171,1483,1654,61,102,9621,1596,9393.0,3478.0,12871,294927,158350.0,,,,,,,,,,
Lombardia,2020-09-24 23:59:00,ITA,3,Lombardia,45.46679409,9.190347404,303,31,334,8714,9048,-56,229,79472,16935,94409.0,11046.0,105455,2012281,1252897.0,,,,,,,,,,
Marche,2020-09-24 23:59:00,ITA,11,Marche,43.61675973,13.5188753,25,3,28,672,700,14,17,6129,989,7818.0,0.0,7818,238026,140335.0,,,,,,,,,,
Molise,2020-09-24 23:59:00,ITA,14,Molise,41.55774754,14.65916051,3,1,4,129,133,1,4,471,23,587.0,40.0,627,40839,39412.0,,,,,,,,,,
P.A. Bolzano,2020-09-24 23:59:00,ITA,21,P.A. Bolzano,46.49933453,11.35662422,20,1,21,464,485,9,20,2609,292,3386.0,0.0,3386,166308,87710.0,,,,,,,,,,
P.A. Trento,2020-09-24 23:59:00,ITA,22,P.A. Trento,46.06893511,11.12123097,14,0,14,535,549,-11,23,4852,405,3696.0,2110.0,5806,220523,94954.0,,,,,,,,,,
Piemonte,2020-09-24 23:59:00,ITA,1,Piemonte,45.0732745,7.680687483,165,9,174,2288,2462,44,104,28059,4158,23374.0,11305.0,34679,688648,417396.0,,,,,,,,,,
Puglia,2020-09-24 23:59:00,ITA,16,Puglia,41.12559576,16.86736689,207,10,217,2046,2263,41,73,4455,586,2287.0,5017.0,7304,389613,276895.0,,,,,,,,,,
Sardegna,2020-09-24 23:59:00,ITA,20,Sardegna,39.21531192,9.110616306,112,18,130,1632,1762,17,66,1561,148,1859.0,1612.0,3471,178154,151015.0,,,,,,,,,,
Sicilia,2020-09-24 23:59:00,ITA,19,Sicilia,38.11569725,13.362356699999998,237,16,253,2208,2461,49,125,3594,304,4221.0,2138.0,6359,453581,334504.0,,,,,,,,,,
Toscana,2020-09-24 23:59:00,ITA,9,Toscana,43.76923077,11.25588885,95,24,119,3037,3156,102,156,9907,1153,11569.0,2647.0,14216,701914,472376.0,,,,,,,,,,
Umbria,2020-09-24 23:59:00,ITA,10,Umbria,43.10675841,12.38824698,30,3,33,442,475,7,29,1735,85,1629.0,666.0,2295,194216,116814.0,,,,,,,,,,
Valle d'Aosta,2020-09-24 23:59:00,ITA,2,Valle d'Aosta,45.73750286,7.320149366,3,0,3,53,56,-2,3,1085,146,1157.0,130.0,1287,28232,19525.0,,,,,,,,,,
Veneto,2020-09-24 23:59:00,ITA,5,Veneto,45.43490485,12.33845213,144,17,161,3111,3272,117,248,20961,2169,20912.0,5490.0,26402,1835560,717052.0,,,,,,,,,,
Abruzzo,2020-09-25 23:59:00,ITA,13,Abruzzo,42.35122196,13.39843823,58,5,63,754,817,47,51,3023,477,3709.0,608.0,4317,192553,124138.0,,,,,,,,,,
Basilicata,2020-09-25 23:59:00,ITA,17,Basilicata,40.63947052,15.80514834,13,1,14,191,205,9,13,458,28,423.0,268.0,691,69677,68857.0,,,,,,,,,,
Calabria,2020-09-25 23:59:00,ITA,18,Calabria,38.90597598,16.59440194,32,3,35,473,508,8,10,1300,98,1159.0,747.0,1906,193781,191675.0,,,,,,,,,,
Campania,2020-09-25 23:59:00,ITA,15,Campania,40.83956555,14.25084984,382,27,409,4849,5258,101,253,5638,459,9798.0,1557.0,11355,566837,362048.0,,,,,,,,,,
Emilia-Romagna,2020-09-25 23:59:00,ITA,8,Emilia-Romagna,44.49436681,11.3417208,189,18,207,4444,4651,24,122,25701,4481,30776.0,4057.0,34833,1131423,647139.0,,,,,,,,,,
Friuli Venezia Giulia,2020-09-25 23:59:00,ITA,6,Friuli Venezia Giulia,45.6494354,13.76813649,17,6,23,690,713,6,37,3463,350,4192.0,334.0,4526,395743,177070.0,,,,,,,,,,
Lazio,2020-09-25 23:59:00,ITA,12,Lazio,41.89277044,12.48366722,563,36,599,5892,6491,144,230,8040,904,7739.0,7696.0,15435,831786,695956.0,,,,,,,,,,
Liguria,2020-09-25 23:59:00,ITA,7,Liguria,44.41149315,8.9326992,145,17,162,1564,1726,72,73,9621,1597,9400.0,3544.0,12944,297680,159717.0,,,,,,,,,,
Lombardia,2020-09-25 23:59:00,ITA,3,Lombardia,45.46679409,9.190347404,300,30,330,8841,9171,123,277,79624,16937,94550.0,11182.0,105732,2032712,1265754.0,,,,,,,,,,
Marche,2020-09-25 23:59:00,ITA,11,Marche,43.61675973,13.5188753,22,2,24,697,721,21,33,6140,990,7851.0,0.0,7851,239573,141222.0,,,,,,,,,,
Molise,2020-09-25 23:59:00,ITA,14,Molise,41.55774754,14.65916051,3,1,4,129,133,0,5,476,23,592.0,40.0,632,41333,39893.0,,,,,,,,,,
P.A. Bolzano,2020-09-25 23:59:00,ITA,21,P.A. Bolzano,46.49933453,11.35662422,20,1,21,493,514,29,52,2632,292,3438.0,0.0,3438,169006,88792.0,,,,,,,,,,
P.A. Trento,2020-09-25 23:59:00,ITA,22,P.A. Trento,46.06893511,11.12123097,13,0,13,535,548,-1,23,4876,405,3699.0,2130.0,5829,222678,95829.0,,,,,,,,,,
Piemonte,2020-09-25 23:59:00,ITA,1,Piemonte,45.0732745,7.680687483,163,9,172,2330,2502,40,120,28138,4159,23289.0,11510.0,34799,694932,420303.0,,,,,,,,,,
Puglia,2020-09-25 23:59:00,ITA,16,Puglia,41.12559576,16.86736689,208,10,218,2091,2309,46,90,4498,587,2304.0,5090.0,7394,392912,279402.0,,,,,,,,,,
Sardegna,2020-09-25 23:59:00,ITA,20,Sardegna,39.21531192,9.110616306,112,19,131,1653,1784,22,57,1596,148,1874.0,1654.0,3528,180110,152652.0,,,,,,,,,,
Sicilia,2020-09-25 23:59:00,ITA,19,Sicilia,38.11569725,13.362356699999998,235,13,248,2282,2530,69,107,3630,306,4281.0,2185.0,6466,458911,337774.0,,,,,,,,,,
Toscana,2020-09-25 23:59:00,ITA,9,Toscana,43.76923077,11.25588885,87,24,111,3150,3261,105,139,9938,1156,11622.0,2733.0,14355,709159,477064.0,,,,,,,,,,
Umbria,2020-09-25 23:59:00,ITA,10,Umbria,43.10675841,12.38824698,32,3,35,450,485,10,23,1748,85,1641.0,677.0,2318,196077,117862.0,,,,,,,,,,
Valle d'Aosta,2020-09-25 23:59:00,ITA,2,Valle d'Aosta,45.73750286,7.320149366,3,0,3,52,55,-1,1,1087,146,1158.0,130.0,1288,28332,19587.0,,,,,,,,,,
Veneto,2020-09-25 23:59:00,ITA,5,Veneto,45.43490485,12.33845213,140,19,159,3177,3336,64,196,21089,2173,20994.0,5604.0,26598,1849748,721936.0,,,,,,,,,,
Abruzzo,2020-09-26 23:59:00,ITA,13,Abruzzo,42.35122196,13.39843823,54,5,59,762,821,4,16,3035,477,3717.0,616.0,4333,194249,124985.0,,,,,,,,,,
Basilicata,2020-09-26 23:59:00,ITA,17,Basilicata,40.63947052,15.80514834,14,1,15,214,229,24,25,459,28,425.0,291.0,716,70507,69687.0,,,,,,,,,,
Calabria,2020-09-26 23:59:00,ITA,18,Calabria,38.90597598,16.59440194,30,2,32,481,513,5,15,1308,100,1159.0,762.0,1921,195545,193439.0,,,,,,,,,,
Campania,2020-09-26 23:59:00,ITA,15,Campania,40.83956555,14.25084984,325,29,354,5127,5481,223,274,5688,460,10058.0,1571.0,11629,572941,367291.0,,,,,,,,,,
Emilia-Romagna,2020-09-26 23:59:00,ITA,8,Emilia-Romagna,44.49436681,11.3417208,200,17,217,4500,4717,66,99,25734,4481,30821.0,4111.0,34932,1141530,651887.0,,,,,,,,,,
Friuli Venezia Giulia,2020-09-26 23:59:00,ITA,6,Friuli Venezia Giulia,45.6494354,13.76813649,18,6,24,694,718,5,54,3512,350,4240.0,340.0,4580,400218,178499.0,,,,,,,,,,
Lazio,2020-09-26 23:59:00,ITA,12,Lazio,41.89277044,12.48366722,591,35,626,6041,6667,176,219,8081,906,7797.0,7857.0,15654,841577,703206.0,,,,,,,,,,
Liguria,2020-09-26 23:59:00,ITA,7,Liguria,44.41149315,8.9326992,136,19,155,1582,1737,11,97,9705,1599,9448.0,3593.0,13041,300696,161282.0,,,,,,,,,,
Lombardia,2020-09-26 23:59:00,ITA,3,Lombardia,45.46679409,9.190347404,312,30,342,8745,9087,-84,256,79960,16941,94691.0,11297.0,105988,2051849,1278033.0,,,,,,,,,,
Marche,2020-09-26 23:59:00,ITA,11,Marche,43.61675973,13.5188753,23,2,25,716,741,20,26,6146,990,7877.0,0.0,7877,241151,142155.0,,,,,,,,,,
Molise,2020-09-26 23:59:00,ITA,14,Molise,41.55774754,14.65916051,4,1,5,130,135,2,5,479,23,597.0,40.0,637,41706,40259.0,,,,,,,,,,
P.A. Bolzano,2020-09-26 23:59:00,ITA,21,P.A. Bolzano,46.49933453,11.35662422,26,0,26,514,540,26,29,2635,292,3467.0,0.0,3467,170485,89488.0,,,,,,,,,,
P.A. Trento,2020-09-26 23:59:00,ITA,22,P.A. Trento,46.06893511,11.12123097,14,0,14,549,563,15,51,4912,405,3711.0,2169.0,5880,224794,96818.0,,,,,,,,,,
Piemonte,2020-09-26 23:59:00,ITA,1,Piemonte,45.0732745,7.680687483,164,10,174,2389,2563,61,107,28183,4160,23264.0,11642.0,34906,700349,423689.0,,,,,,,,,,
Puglia,2020-09-26 23:59:00,ITA,16,Puglia,41.12559576,16.86736689,203,11,214,2123,2337,28,51,4518,590,2316.0,5129.0,7445,396426,282195.0,,,,,,,,,,
Sardegna,2020-09-26 23:59:00,ITA,20,Sardegna,39.21531192,9.110616306,109,18,127,1709,1836,52,63,1607,148,1891.0,1700.0,3591,182014,154219.0,,,,,,,,,,
Sicilia,2020-09-26 23:59:00,ITA,19,Sicilia,38.11569725,13.362356699999998,255,13,268,2315,2583,53,110,3687,306,4341.0,2235.0,6576,464469,342008.0,,,,,,,,,,
Toscana,2020-09-26 23:59:00,ITA,9,Toscana,43.76923077,11.25588885,84,24,108,3219,3327,66,110,9981,1157,11683.0,2782.0,14465,716112,481455.0,,,,,,,,,,
Umbria,2020-09-26 23:59:00,ITA,10,Umbria,43.10675841,12.38824698,34,3,37,463,500,15,35,1768,85,1646.0,707.0,2353,198085,118947.0,,,,,,,,,,
Valle d'Aosta,2020-09-26 23:59:00,ITA,2,Valle d'Aosta,45.73750286,7.320149366,3,0,3,63,66,11,11,1087,146,1168.0,131.0,1299,28484,19697.0,,,,,,,,,,
Veneto,2020-09-26 23:59:00,ITA,5,Veneto,45.43490485,12.33845213,147,21,168,3264,3432,96,216,21208,2174,21048.0,5766.0,26814,1866163,727456.0,,,,,,,,,,
Abruzzo,2020-09-27 23:59:00,ITA,13,Abruzzo,42.35122196,13.39843823,50,5,55,807,862,41,47,3040,478,3759.0,621.0,4380,196437,126265.0,,,,,,,,,,
Basilicata,2020-09-27 23:59:00,ITA,17,Basilicata,40.63947052,15.80514834,13,1,14,252,266,37,47,468,29,425.0,338.0,763,71026,70206.0,,,,,,,,,,
Calabria,2020-09-27 23:59:00,ITA,18,Calabria,38.90597598,16.59440194,35,2,37,507,544,31,31,1308,100,1159.0,793.0,1952,197415,195309.0,,,,,,,,,,
Campania,2020-09-27 23:59:00,ITA,15,Campania,40.83956555,14.25084984,400,30,430,5160,5590,109,245,5824,460,10290.0,1584.0,11874,578480,371640.0,,,,,,,,,,
Emilia-Romagna,2020-09-27 23:59:00,ITA,8,Emilia-Romagna,44.49436681,11.3417208,201,15,216,4466,4682,-35,96,25864,4482,30863.0,4165.0,35028,1150825,655624.0,,,,,,,,,,
Friuli Venezia Giulia,2020-09-27 23:59:00,ITA,6,Friuli Venezia Giulia,45.6494354,13.76813649,18,6,24,696,720,2,28,3537,351,4259.0,349.0,4608,402562,179595.0,,,,,,,,,,
Lazio,2020-09-27 23:59:00,ITA,12,Lazio,41.89277044,12.48366722,610,38,648,6161,6809,142,181,8119,907,7866.0,7969.0,15835,850428,710057.0,,,,,,,,,,
Liguria,2020-09-27 23:59:00,ITA,7,Liguria,44.41149315,8.9326992,137,22,159,1579,1738,1,45,9749,1599,9481.0,3605.0,13086,302604,162174.0,,,,,,,,,,
Lombardia,2020-09-27 23:59:00,ITA,3,Lombardia,45.46679409,9.190347404,302,31,333,8904,9237,150,216,80021,16946,94827.0,11377.0,106204,2068416,1288690.0,,,,,,,,,,
Marche,2020-09-27 23:59:00,ITA,11,Marche,43.61675973,13.5188753,20,2,22,738,760,19,24,6151,990,7901.0,0.0,7901,242750,143076.0,,,,,,,,,,
Molise,2020-09-27 23:59:00,ITA,14,Molise,41.55774754,14.65916051,2,1,3,138,141,6,7,479,24,604.0,40.0,644,41845,40403.0,,,,,,,,,,
P.A. Bolzano,2020-09-27 23:59:00,ITA,21,P.A. Bolzano,46.49933453,11.35662422,26,0,26,521,547,7,22,2650,292,3489.0,0.0,3489,172727,90172.0,,,,,,,,,,
P.A. Trento,2020-09-27 23:59:00,ITA,22,P.A. Trento,46.06893511,11.12123097,12,0,12,586,598,35,42,4919,405,3713.0,2209.0,5922,226336,97509.0,,,,,,,,,,
Piemonte,2020-09-27 23:59:00,ITA,1,Piemonte,45.0732745,7.680687483,166,10,176,2457,2633,70,132,28244,4161,23230.0,11808.0,35038,704623,426733.0,,,,,,,,,,
Puglia,2020-09-27 23:59:00,ITA,16,Puglia,41.12559576,16.86736689,210,12,222,2182,2404,67,76,4527,590,2331.0,5190.0,7521,399109,283877.0,,,,,,,,,,
Sardegna,2020-09-27 23:59:00,ITA,20,Sardegna,39.21531192,9.110616306,110,18,128,1836,1964,128,139,1617,149,1926.0,1804.0,3730,184499,156237.0,,,,,,,,,,
Sicilia,2020-09-27 23:59:00,ITA,19,Sicilia,38.11569725,13.362356699999998,268,14,282,2377,2659,76,107,3716,308,4398.0,2285.0,6683,468671,345016.0,,,,,,,,,,
Toscana,2020-09-27 23:59:00,ITA,9,Toscana,43.76923077,11.25588885,82,23,105,3302,3407,80,101,10002,1157,11728.0,2838.0,14566,723653,486576.0,,,,,,,,,,
Umbria,2020-09-27 23:59:00,ITA,10,Umbria,43.10675841,12.38824698,33,3,36,465,501,1,21,1788,85,1651.0,723.0,2374,200150,120300.0,,,,,,,,,,
Valle d'Aosta,2020-09-27 23:59:00,ITA,2,Valle d'Aosta,45.73750286,7.320149366,3,0,3,63,66,0,0,1087,146,1168.0,131.0,1299,28662,19826.0,,,,,,,,,,
Veneto,2020-09-27 23:59:00,ITA,5,Veneto,45.43490485,12.33845213,148,21,169,3321,3490,58,159,21307,2176,21088.0,5885.0,26973,1875846,731147.0,,,,,,,,,,
Abruzzo,2020-09-28 23:59:00,ITA,13,Abruzzo,42.35122196,13.39843823,54,4,58,799,857,-5,4,3048,479,3763.0,621.0,4384,196626,126392.0,,,,,,,,,,
Basilicata,2020-09-28 23:59:00,ITA,17,Basilicata,40.63947052,15.80514834,13,1,14,259,273,7,7,468,29,425.0,345.0,770,71212,70392.0,,,,,,,,,,
Calabria,2020-09-28 23:59:00,ITA,18,Calabria,38.90597598,16.59440194,36,2,38,508,546,2,5,1311,100,1159.0,798.0,1957,198390,196284.0,,,,,,,,,,
Campania,2020-09-28 23:59:00,ITA,15,Campania,40.83956555,14.25084984,412,30,442,5298,5740,150,295,5968,461,10572.0,1597.0,12169,584072,374216.0,,,,,,,,,,
Emilia-Romagna,2020-09-28 23:59:00,ITA,8,Emilia-Romagna,44.49436681,11.3417208,201,15,216,4469,4685,3,85,25946,4482,30912.0,4201.0,35113,1155920,658254.0,,,,,,,,,,
Friuli Venezia Giulia,2020-09-28 23:59:00,ITA,6,Friuli Venezia Giulia,45.6494354,13.76813649,18,6,24,697,721,1,2,3538,351,4261.0,349.0,4610,403262,179938.0,,,,,,,,,,
Lazio,2020-09-28 23:59:00,ITA,12,Lazio,41.89277044,12.48366722,640,41,681,6240,6921,112,211,8215,910,7929.0,8117.0,16046,858334,716730.0,,,,,,,,,,
Liguria,2020-09-28 23:59:00,ITA,7,Liguria,44.41149315,8.9326992,145,24,169,1601,1770,32,109,9825,1600,9545.0,3650.0,13195,304579,163180.0,,,,,,,,,,
Lombardia,2020-09-28 23:59:00,ITA,3,Lombardia,45.46679409,9.190347404,306,31,337,8997,9334,97,119,80041,16948,94891.0,11432.0,106323,2076349,1293542.0,,,,,,,,,,
Marche,2020-09-28 23:59:00,ITA,11,Marche,43.61675973,13.5188753,25,4,29,733,762,2,5,6154,990,7906.0,0.0,7906,243132,143293.0,,,,,,,,,,
Molise,2020-09-28 23:59:00,ITA,14,Molise,41.55774754,14.65916051,4,1,5,132,137,-4,4,487,24,608.0,40.0,648,42559,41105.0,,,,,,,,,,
P.A. Bolzano,2020-09-28 23:59:00,ITA,21,P.A. Bolzano,46.49933453,11.35662422,26,0,26,534,560,13,25,2662,292,3514.0,0.0,3514,173727,90576.0,,,,,,,,,,
P.A. Trento,2020-09-28 23:59:00,ITA,22,P.A. Trento,46.06893511,11.12123097,11,0,11,604,615,17,20,4921,406,3721.0,2221.0,5942,226544,97622.0,,,,,,,,,,
Piemonte,2020-09-28 23:59:00,ITA,1,Piemonte,45.0732745,7.680687483,180,12,192,2492,2684,51,94,28287,4161,23202.0,11930.0,35132,707709,428535.0,,,,,,,,,,
Puglia,2020-09-28 23:59:00,ITA,16,Puglia,41.12559576,16.86736689,214,15,229,2190,2419,15,90,4600,592,2337.0,5274.0,7611,400565,285597.0,,,,,,,,,,
Sardegna,2020-09-28 23:59:00,ITA,20,Sardegna,39.21531192,9.110616306,109,17,126,1843,1969,5,37,1648,150,1932.0,1835.0,3767,185834,157411.0,,,,,,,,,,
Sicilia,2020-09-28 23:59:00,ITA,19,Sicilia,38.11569725,13.362356699999998,294,15,309,2434,2743,84,102,3733,309,4458.0,2327.0,6785,471085,346506.0,,,,,,,,,,
Toscana,2020-09-28 23:59:00,ITA,9,Toscana,43.76923077,11.25588885,93,22,115,3278,3393,-14,85,10098,1160,11759.0,2892.0,14651,728049,489436.0,,,,,,,,,,
Umbria,2020-09-28 23:59:00,ITA,10,Umbria,43.10675841,12.38824698,38,3,41,467,508,7,11,1792,85,1655.0,730.0,2385,200751,120628.0,,,,,,,,,,
Valle d'Aosta,2020-09-28 23:59:00,ITA,2,Valle d'Aosta,45.73750286,7.320149366,3,0,3,62,65,-1,1,1089,146,1169.0,131.0,1300,28765,19888.0,,,,,,,,,,
Veneto,2020-09-28 23:59:00,ITA,5,Veneto,45.43490485,12.33845213,155,21,176,3445,3621,131,183,21359,2176,21124.0,6032.0,27156,1880709,733252.0,,,,,,,,,,
Abruzzo,2020-09-29 23:59:00,ITA,13,Abruzzo,42.35122196,13.39843823,52,4,56,809,865,8,14,3051,481,3764.0,633.0,4397,197714,126999.0,,,,,,,,,,
Basilicata,2020-09-29 23:59:00,ITA,17,Basilicata,40.63947052,15.80514834,13,1,14,262,276,3,6,471,29,425.0,351.0,776,72153,71333.0,,,,,,,,,,
Calabria,2020-09-29 23:59:00,ITA,18,Calabria,38.90597598,16.59440194,34,2,36,508,544,-2,10,1323,100,1159.0,808.0,1967,199777,197671.0,,,,,,,,,,
Campania,2020-09-29 23:59:00,ITA,15,Campania,40.83956555,14.25084984,417,35,452,5513,5965,225,286,6027,463,10844.0,1611.0,12455,590407,378937.0,,,,,,,,,,
Emilia-Romagna,2020-09-29 23:59:00,ITA,8,Emilia-Romagna,44.49436681,11.3417208,204,14,218,4492,4710,25,97,26016,4484,30967.0,4243.0,35210,1166500,662825.0,,,,,,,,,,
Friuli Venezia Giulia,2020-09-29 23:59:00,ITA,6,Friuli Venezia Giulia,45.6494354,13.76813649,21,6,27,697,724,3,28,3563,351,4286.0,352.0,4638,406238,180925.0,,,,,,,,,,
Lazio,2020-09-29 23:59:00,ITA,12,Lazio,41.89277044,12.48366722,674,45,719,6330,7049,128,219,8303,913,7999.0,8266.0,16265,867704,724000.0,,,,,,,,,,
Liguria,2020-09-29 23:59:00,ITA,7,Liguria,44.41149315,8.9326992,143,22,165,1553,1718,-52,89,9963,1603,9554.0,3730.0,13284,307163,164500.0,,,,,,,,,,
