Region,data,stato,codice_regione,denominazione_regione,lat,long,ricoverati_con_sintomi,terapia_intensiva,totale_ospedalizzati,isolamento_domiciliare,totale_positivi,variazione_totale_positivi,nuovi_positivi,dimessi_guariti,deceduti,casi_da_sospetto_diagnostico,casi_da_screening,totale_casi,tamponi,casi_testati,ingressi_terapia_intensiva,totale_positivi_test_molecolare,totale_positivi_test_antigenico_rapido,tamponi_test_molecolare,tamponi_test_antigenico_rapido,codice_nuts_1,codice_nuts_2,nuovi_positivi_smooth_deseas_Rt_MCMC_pastdays_000,nuovi_positivi_smooth_deseas_Rt_MCMC_HDI_95_min_pastdays_000,nuovi_positivi_smooth_deseas_Rt_MCMC_HDI_95_max_pastdays_000
Toscana,2021-01-18 23:59:00,ITA,9,Toscana,43.76923077,11.25588885,720,125,845,7488,8333,129,345,115870,3994,,,128197,2046397,1118704.0,9.0,128185.0,12.0,2031060.0,15337.0,ITI,ITI1,0.9394584376105668,0.8272026615141573,1.0533700313196008
Umbria,2021-01-18 23:59:00,ITA,10,Umbria,43.10675841,12.38824698,284,49,333,4247,4580,-26,94,27116,701,,,32397,551381,267595.0,4.0,32397.0,0.0,549289.0,2092.0,ITI,ITI2,1.301190143583073,0.9486039896869184,1.6980598575836388
Valle d'Aosta,2021-01-18 23:59:00,ITA,2,Valle d'Aosta,45.73750286,7.320149366,45,2,47,368,415,0,11,6840,395,,,7650,66690,40452.0,0.0,7650.0,0.0,66538.0,152.0,ITC,ITC2,,,
Veneto,2021-01-18 23:59:00,ITA,5,Veneto,45.43490485,12.33845213,2233,336,2569,66514,69083,-1557,998,222062,8025,,,299170,3663538,1285644.0,10.0,299170.0,0.0,3584181.0,79357.0,ITH,ITH3,0.5877755596704249,0.533962162701628,0.6424611622378518
Abruzzo,2021-01-19 23:59:00,ITA,13,Abruzzo,42.35122196,13.39843823,443,44,487,10559,11046,-336,113,27147,1342,,,39535,582757,296475.0,2.0,39535.0,0.0,574255.0,8502.0,ITF,ITF1,1.2809032671069887,0.8420447066551202,1.787008415112507
Basilicata,2021-01-19 23:59:00,ITA,17,Basilicata,40.63947052,15.80514834,77,5,82,6859,6941,38,60,5325,302,,,12568,201803,125394.0,0.0,12568.0,0.0,200646.0,1157.0,ITF,ITF5,,,
Calabria,2021-01-19 23:59:00,ITA,18,Calabria,38.90597598,16.59440194,305,24,329,9766,10095,-119,191,18886,539,,,29520,485497,462406.0,1.0,29519.0,1.0,485196.0,301.0,ITF,ITF6,0.9726709888173034,0.8241360343289232,1.1311162874213174
Campania,2021-01-19 23:59:00,ITA,15,Campania,40.83956555,14.25084984,1468,97,1565,70315,71880,-782,651,133205,3429,,,208514,2255000,1503706.0,12.0,208273.0,241.0,2250703.0,4297.0,ITF,ITF3,0.97929752942558,0.8591804281737383,1.1047436360257397
Emilia-Romagna,2021-01-19 23:59:00,ITA,8,Emilia-Romagna,44.49436681,11.3417208,2520,232,2752,50489,53241,-989,1034,142061,8872,,,204174,2843983,1305531.0,14.0,204174.0,0.0,2820692.0,23291.0,ITH,ITH5,0.8069366298236791,0.7286602470693979,0.8840307810004949
Friuli Venezia Giulia,2021-01-19 23:59:00,ITA,6,Friuli Venezia Giulia,45.6494354,13.76813649,691,63,754,11831,12585,-100,454,46657,2131,,,61373,1049086,375814.0,4.0,60659.0,714.0,1039415.0,9671.0,ITH,ITH4,0.8606237609371139,0.7274798190991073,0.9977916971607026
Lazio,2021-01-19 23:59:00,ITA,12,Lazio,41.89277044,12.48366722,2768,305,3073,72163,75236,-2109,1100,111905,4474,,,191615,3014033,2187526.0,12.0,191335.0,280.0,2939578.0,74455.0,ITI,ITI4,0.8271660296344616,0.7649242211158014,0.8938623410027573
Liguria,2021-01-19 23:59:00,ITA,7,Liguria,44.41149315,8.9326992,643,60,703,4108,4811,-238,235,58305,3145,,,66261,785085,348468.0,3.0,66261.0,0.0,775713.0,9372.0,ITC,ITC3,0.9361806481814462,0.7637494339065384,1.1216653161555377
Lombardia,2021-01-19 23:59:00,ITA,3,Lombardia,45.46679409,9.190347404,3619,425,4044,49417,53461,-103,930,436485,26339,,,516285,5272645,2739301.0,34.0,516142.0,143.0,5241116.0,31529.0,ITC,ITC4,0.9094450441242375,0.744446598893485,1.079558173622028
Marche,2021-01-19 23:59:00,ITA,11,Marche,43.61675973,13.5188753,587,85,672,8868,9540,-711,359,39277,1810,,,50627,627246,374409.0,10.0,50627.0,0.0,622992.0,4254.0,ITI,ITI3,0.8664638529758762,0.7212654785244849,1.031544069876277
Molise,2021-01-19 23:59:00,ITA,14,Molise,41.55774754,14.65916051,62,9,71,1025,1096,11,18,6270,238,,,7604,127978,116346.0,0.0,7604.0,0.0,127791.0,187.0,ITF,ITF2,,,
P.A. Bolzano,2021-01-19 23:59:00,ITA,21,P.A. Bolzano,46.49933453,11.35662422,212,30,242,12224,12466,353,436,20834,820,,,34120,414343,171790.0,0.0,33102.0,1018.0,395824.0,18519.0,ITH,ITH1,1.8734851808031951,1.3331151328812076,2.5188607091739503
P.A. Trento,2021-01-19 23:59:00,ITA,22,P.A. Trento,46.06893511,11.12123097,271,46,317,1771,2088,-275,143,22103,1081,,,25272,490433,158063.0,2.0,24804.0,468.0,486365.0,4068.0,ITH,ITH2,1.166959665746004,0.7220963412065486,1.725578160953865
Piemonte,2021-01-19 23:59:00,ITA,1,Piemonte,45.0732745,7.680687483,2500,168,2668,11770,14438,-351,716,191020,8453,,,213911,1849979,1042663.0,7.0,213438.0,473.0,1799612.0,50367.0,ITC,ITC1,0.8593720607316753,0.7256511385096377,0.9994799209847688
Puglia,2021-01-19 23:59:00,ITA,16,Puglia,41.12559576,16.86736689,1354,142,1496,53695,55191,-321,850,52598,2892,,,110681,1197220,718201.0,10.0,110561.0,120.0,1191807.0,5413.0,ITF,ITF4,0.9162817226404261,0.7945778167948544,1.0442641066026965
Sardegna,2021-01-19 23:59:00,ITA,20,Sardegna,39.21531192,9.110616306,506,53,559,16863,17422,-194,109,17682,915,,,36019,533721,445558.0,3.0,36019.0,0.0,531877.0,1844.0,ITG,ITG2,0.8101054337506317,0.6175020072549323,1.0184007595331612
Sicilia,2021-01-19 23:59:00,ITA,19,Sicilia,38.11569725,13.362356699999998,1456,211,1667,45860,47527,642,1641,73057,3064,,,123648,1498556,917147.0,22.0,123648.0,0.0,1392330.0,106226.0,ITG,ITG1,0.8760693218457525,0.8102743239602558,0.9421832939263427
Toscana,2021-01-19 23:59:00,ITA,9,Toscana,43.76923077,11.25588885,715,121,836,7419,8255,-78,241,116163,4020,,,128438,2059639,1122905.0,11.0,128419.0,19.0,2038683.0,20956.0,ITI,ITI1,0.9615754186357053,0.8500741361093036,1.0750752864765494
Umbria,2021-01-19 23:59:00,ITA,10,Umbria,43.10675841,12.38824698,292,47,339,4297,4636,56,225,27280,706,,,32622,556351,268826.0,2.0,32622.0,0.0,553378.0,2973.0,ITI,ITI2,1.2883128621102355,0.965095711220562,1.6359408417717372
Valle d'Aosta,2021-01-19 23:59:00,ITA,2,Valle d'Aosta,45.73750286,7.320149366,46,2,48,350,398,-17,34,6888,398,,,7684,67065,40546.0,0.0,7684.0,0.0,66837.0,228.0,ITC,ITC2,,,
Veneto,2021-01-19 23:59:00,ITA,5,Veneto,45.43490485,12.33845213,2164,318,2482,60689,63171,-5912,957,228769,8187,,,300127,3707016,1288715.0,27.0,300127.0,0.0,3598134.0,108882.0,ITH,ITH3,0.5937533329555187,0.5380193935444206,0.6523722094322932
Abruzzo,2021-01-20 23:59:00,ITA,13,Abruzzo,42.35122196,13.39843823,443,45,488,10499,10987,-59,279,27478,1349,,,39814,594245,302829.0,4.0,39814.0,0.0,578930.0,15315.0,ITF,ITF1,1.216761115300761,0.8558150670300615,1.6276906425207818
Basilicata,2021-01-20 23:59:00,ITA,17,Basilicata,40.63947052,15.80514834,77,4,81,6868,6949,8,57,5374,302,,,12625,202706,125769.0,0.0,12625.0,0.0,201530.0,1176.0,ITF,ITF5,,,
Calabria,2021-01-20 23:59:00,ITA,18,Calabria,38.90597598,16.59440194,303,27,330,9775,10105,10,313,19185,543,,,29833,488659,464842.0,4.0,29832.0,1.0,488239.0,420.0,ITF,ITF6,0.9726261946593421,0.8213716416260253,1.1281188738615098
Campania,2021-01-20 23:59:00,ITA,15,Campania,40.83956555,14.25084984,1448,100,1548,69318,70866,-1014,968,135145,3471,,,209482,2270343,1513174.0,11.0,209176.0,306.0,2264744.0,5599.0,ITF,ITF3,0.984019394958257,0.8700716261606561,1.0993855686242766
Emilia-Romagna,2021-01-20 23:59:00,ITA,8,Emilia-Romagna,44.49436681,11.3417208,2490,230,2720,49859,52579,-662,1090,143747,8935,,,205261,2864629,1310129.0,14.0,205261.0,0.0,2835888.0,28741.0,ITH,ITH5,0.811277850311947,0.7363810481940909,0.8862853654318493
Friuli Venezia Giulia,2021-01-20 23:59:00,ITA,6,Friuli Venezia Giulia,45.6494354,13.76813649,693,58,751,11580,12331,-254,672,47557,2157,,,62045,1059906,382543.0,5.0,61123.0,922.0,1046980.0,12926.0,ITH,ITH4,0.8668935082700122,0.7371694753610475,1.006370089772192
Lazio,2021-01-20 23:59:00,ITA,12,Lazio,41.89277044,12.48366722,2735,288,3023,70166,73189,-2047,1281,115172,4535,,,192896,3043028,2203834.0,13.0,192492.0,404.0,2952104.0,90924.0,ITI,ITI4,0.8347905442997992,0.7703834002430275,0.8983260367577323
Liguria,2021-01-20 23:59:00,ITA,7,Liguria,44.41149315,8.9326992,643,59,702,4056,4758,-53,285,58619,3169,,,66546,791742,351024.0,3.0,66546.0,0.0,779523.0,12219.0,ITC,ITC3,0.9382261804823486,0.7700010396766622,1.1089648202902667
Lombardia,2021-01-20 23:59:00,ITA,3,Lombardia,45.46679409,9.190347404,3650,428,4078,49620,53698,237,1876,438058,26405,,,518161,5311238,2748344.0,27.0,517952.0,209.0,5270348.0,40890.0,ITC,ITC4,0.9111759629179241,0.7609211135519829,1.0712977258895333
Marche,2021-01-20 23:59:00,ITA,11,Marche,43.61675973,13.5188753,573,84,657,7958,8615,-925,417,40604,1825,,,51044,634368,379285.0,4.0,51044.0,0.0,627159.0,7209.0,ITI,ITI3,0.8784925035372442,0.7396954923957315,1.0356039698515274
Molise,2021-01-20 23:59:00,ITA,14,Molise,41.55774754,14.65916051,57,9,66,1069,1135,39,54,6283,240,,,7658,128930,117197.0,0.0,7658.0,0.0,128743.0,187.0,ITF,ITF2,,,
P.A. Bolzano,2021-01-20 23:59:00,ITA,21,P.A. Bolzano,46.49933453,11.35662422,218,30,248,12284,12532,66,441,21205,824,,,34561,422197,172405.0,2.0,33313.0,1248.0,398560.0,23637.0,ITH,ITH1,1.820435668724398,1.3015021753751745,2.4061927781248915
P.A. Trento,2021-01-20 23:59:00,ITA,22,P.A. Trento,46.06893511,11.12123097,255,42,297,1789,2086,-2,278,22379,1085,,,25550,494383,158387.0,2.0,24897.0,653.0,489068.0,5315.0,ITH,ITH2,1.096449577881824,0.7088065429824268,1.5747435730366566
Piemonte,2021-01-20 23:59:00,ITA,1,Piemonte,45.0732745,7.680687483,2466,165,2631,11274,13905,-533,606,192116,8496,,,214517,1868847,1046508.0,0.0,213898.0,619.0,1806355.0,62492.0,ITC,ITC1,0.88145395674496,0.7513632248617418,1.0189026114925255
Puglia,2021-01-20 23:59:00,ITA,16,Puglia,41.12559576,16.86736689,1350,148,1498,53603,55101,-90,1159,53822,2917,,,111840,1208705,722341.0,26.0,111675.0,165.0,1201933.0,6772.0,ITF,ITF4,0.9174045005738306,0.805962566489047,1.0350593759888453
Sardegna,2021-01-20 23:59:00,ITA,20,Sardegna,39.21531192,9.110616306,488,53,541,16735,17276,-146,216,18039,920,,,36235,537922,448796.0,3.0,36235.0,0.0,535554.0,2368.0,ITG,ITG2,0.8232941423666422,0.6289136551190225,1.0437738111179986
Sicilia,2021-01-20 23:59:00,ITA,19,Sicilia,38.11569725,13.362356699999998,1459,215,1674,45033,46707,-820,1486,75326,3101,,,125134,1518559,923280.0,14.0,125134.0,0.0,1402553.0,116006.0,ITG,ITG1,0.8258027230233912,0.764102275119623,0.8869820384955234
Toscana,2021-01-20 23:59:00,ITA,9,Toscana,43.76923077,11.25588885,696,113,809,7473,8282,27,443,116561,4038,,,128881,2079166,1128285.0,2.0,128858.0,23.0,2048863.0,30303.0,ITI,ITI1,0.9928323901811941,0.8756580224081305,1.1070006969724104
Umbria,2021-01-20 23:59:00,ITA,10,Umbria,43.10675841,12.38824698,283,46,329,4276,4605,-31,277,27580,714,,,32899,560860,270098.0,2.0,32899.0,0.0,556954.0,3906.0,ITI,ITI2,1.2842096992509067,1.002116835397883,1.6034446875877921
Valle d'Aosta,2021-01-20 23:59:00,ITA,2,Valle d'Aosta,45.73750286,7.320149366,46,2,48,330,378,-20,14,6921,399,,,7698,67435,40647.0,0.0,7698.0,0.0,67138.0,297.0,ITC,ITC2,,,
Veneto,2021-01-20 23:59:00,ITA,5,Veneto,45.43490485,12.33845213,2096,315,2411,55058,57469,-5702,1359,235761,8256,,,301486,3751330,1292317.0,16.0,301486.0,0.0,3615256.0,136074.0,ITH,ITH3,0.6047390375329192,0.5437284871869491,0.6672140525572757
Abruzzo,2021-01-21 23:59:00,ITA,13,Abruzzo,42.35122196,13.39843823,442,43,485,10175,10660,-327,212,28007,1358,,,40025,605038,309374.0,4.0,40025.0,0.0,583092.0,21946.0,ITF,ITF1,1.187095511702054,0.8789278251368501,1.532407243593927
Basilicata,2021-01-21 23:59:00,ITA,17,Basilicata,40.63947052,15.80514834,80,6,86,6855,6941,-8,59,5437,306,,,12684,203479,126040.0,2.0,12684.0,0.0,202268.0,1211.0,ITF,ITF5,,,
Calabria,2021-01-21 23:59:00,ITA,18,Calabria,38.90597598,16.59440194,297,26,323,9645,9968,-137,258,19571,552,,,30091,491645,467196.0,2.0,30087.0,4.0,490749.0,896.0,ITF,ITF6,0.9746518423889369,0.8254812909613514,1.1324578180309532
Campania,2021-01-21 23:59:00,ITA,15,Campania,40.83956555,14.25084984,1440,100,1540,69638,71178,312,1215,136008,3511,,,210697,2285816,1525098.0,9.0,210343.0,354.0,2278917.0,6899.0,ITF,ITF3,1.000163879045981,0.892044621938135,1.1099675815454335
Emilia-Romagna,2021-01-21 23:59:00,ITA,8,Emilia-Romagna,44.49436681,11.3417208,2456,218,2674,49363,52037,-542,1320,145533,9008,,,206578,2886578,1314707.0,10.0,206571.0,7.0,2851937.0,34641.0,ITH,ITH5,0.8194805916547028,0.7467783945554979,0.89154228125182
Friuli Venezia Giulia,2021-01-21 23:59:00,ITA,6,Friuli Venezia Giulia,45.6494354,13.76813649,680,59,739,11441,12180,-151,657,48339,2183,,,62702,1069891,388963.0,5.0,61627.0,1075.0,1054797.0,15094.0,ITH,ITH4,0.8817552495884354,0.7453117665696011,1.0176665257319104
Lazio,2021-01-21 23:59:00,ITA,12,Lazio,41.89277044,12.48366722,2653,280,2933,69752,72685,-504,1303,116943,4571,,,194199,3069436,2220150.0,11.0,193666.0,533.0,2964583.0,104853.0,ITI,ITI4,0.8477541650498482,0.7827457030865275,0.9097686140797996
Liguria,2021-01-21 23:59:00,ITA,7,Liguria,44.41149315,8.9326992,635,62,697,3906,4603,-155,243,59003,3183,,,66789,798715,353662.0,6.0,66789.0,0.0,783446.0,15269.0,ITC,ITC3,0.9493613357638482,0.7874063518819943,1.11567436417361
Lombardia,2021-01-21 23:59:00,ITA,3,Lombardia,45.46679409,9.190347404,3644,411,4055,49000,53055,-643,2234,440880,26460,,,520395,5348951,2757927.0,16.0,520147.0,248.0,5298356.0,50595.0,ITC,ITC4,0.9265250419005293,0.7887486571405028,1.0773723579280718
Marche,2021-01-21 23:59:00,ITA,11,Marche,43.61675973,13.5188753,555,83,638,7436,8074,-541,500,41629,1841,,,51544,644321,383793.0,2.0,51544.0,0.0,634798.0,9523.0,ITI,ITI3,0.9007936589706628,0.7600605756294116,1.042718476847488
Molise,2021-01-21 23:59:00,ITA,14,Molise,41.55774754,14.65916051,56,8,64,981,1045,-90,34,6404,243,,,7692,129540,117712.0,0.0,7692.0,0.0,129353.0,187.0,ITF,ITF2,,,
P.A. Bolzano,2021-01-21 23:59:00,ITA,21,P.A. Bolzano,46.49933453,11.35662422,226,28,254,12569,12823,291,566,21473,831,,,35127,429833,173213.0,0.0,33585.0,1542.0,401327.0,28506.0,ITH,ITH1,1.7434424449124124,1.2626522269039582,2.283233827272645
P.A. Trento,2021-01-21 23:59:00,ITA,22,P.A. Trento,46.06893511,11.12123097,236,43,279,1727,2006,-80,164,22616,1092,,,25714,498378,158775.0,3.0,24948.0,766.0,491561.0,6817.0,ITH,ITH2,1.0444262549442371,0.694891502679534,1.4567338962621255
Piemonte,2021-01-21 23:59:00,ITA,1,Piemonte,45.0732745,7.680687483,2419,159,2578,11015,13593,-312,761,193160,8525,,,215278,1886295,1051394.0,7.0,214522.0,756.0,1812110.0,74185.0,ITC,ITC1,0.920487594851935,0.7887271238198266,1.0570918045220332
Puglia,2021-01-21 23:59:00,ITA,16,Puglia,41.12559576,16.86736689,1346,151,1497,53287,54784,-317,1275,55388,2943,,,113115,1220229,725978.0,15.0,112934.0,181.0,1212188.0,8041.0,ITF,ITF4,0.9261494250227085,0.8235831495754555,1.0388241429091132
Sardegna,2021-01-21 23:59:00,ITA,20,Sardegna,39.21531192,9.110616306,466,51,517,16599,17116,-160,238,18430,927,,,36473,543913,452782.0,2.0,36471.0,2.0,540240.0,3673.0,ITG,ITG2,0.8503538183246849,0.6524421299389247,1.0768751157017982
Sicilia,2021-01-21 23:59:00,ITA,19,Sicilia,38.11569725,13.362356699999998,1436,221,1657,45241,46898,191,1230,76337,3129,,,126364,1540168,929118.0,23.0,126364.0,0.0,1412283.0,127885.0,ITG,ITG1,0.7832726266355078,0.7234824469621801,0.8410283006208762
Toscana,2021-01-21 23:59:00,ITA,9,Toscana,43.76923077,11.25588885,659,116,775,7528,8303,21,503,117029,4052,,,129384,2093934,1133867.0,11.0,129359.0,25.0,2058978.0,34956.0,ITI,ITI1,1.0319793329895224,0.9132269817962844,1.1516995183112713
Umbria,2021-01-21 23:59:00,ITA,10,Umbria,43.10675841,12.38824698,286,46,332,4389,4721,116,286,27741,723,,,33185,565609,271405.0,4.0,33185.0,0.0,560286.0,5323.0,ITI,ITI2,1.276094537362891,1.0160469375875607,1.5578362491030922
Valle d'Aosta,2021-01-21 23:59:00,ITA,2,Valle d'Aosta,45.73750286,7.320149366,42,2,44,297,341,-37,17,6955,400,,,7696,67714,40709.0,0.0,7696.0,0.0,67379.0,335.0,ITC,ITC2,,,
Veneto,2021-01-21 23:59:00,ITA,5,Veneto,45.43490485,12.33845213,1991,305,2296,51261,53557,-3912,1003,240568,8364,,,302489,3787282,1295531.0,23.0,302489.0,0.0,3630227.0,157055.0,ITH,ITH3,0.6204073208434147,0.5563631243127658,0.6877694381632686
Abruzzo,2021-01-22 23:59:00,ITA,13,Abruzzo,42.35122196,13.39843823,441,40,481,10018,10499,-161,318,28469,1375,,,40343,614350,314649.0,4.0,40343.0,0.0,587203.0,27147.0,ITF,ITF1,1.1691774268481474,0.8879716053218193,1.4639157686525879
Basilicata,2021-01-22 23:59:00,ITA,17,Basilicata,40.63947052,15.80514834,83,5,88,6881,6969,28,51,5460,306,,,12735,204406,126376.0,0.0,12735.0,0.0,203062.0,1344.0,ITF,ITF5,,,
Calabria,2021-01-22 23:59:00,ITA,18,Calabria,38.90597598,16.59440194,278,24,302,9804,10106,138,368,19795,558,,,30459,494764,469935.0,3.0,30455.0,4.0,493626.0,1138.0,ITF,ITF6,0.9763278469209801,0.8227215663540046,1.1295078902034557
Campania,2021-01-22 23:59:00,ITA,15,Campania,40.83956555,14.25084984,1438,104,1542,60591,62133,-9045,1106,146113,3557,,,211803,2299650,1529694.0,13.0,211358.0,445.0,2291171.0,8479.0,ITF,ITF3,1.0236192742301051,0.9205196987620122,1.1278564995980025
Emilia-Romagna,2021-01-22 23:59:00,ITA,8,Emilia-Romagna,44.49436681,11.3417208,2402,220,2622,48589,51211,-826,1347,147663,9051,,,207925,2908287,1318796.0,15.0,207914.0,11.0,2865735.0,42552.0,ITH,ITH5,0.8305412541032898,0.7616122787034394,0.901022389529
Friuli Venezia Giulia,2021-01-22 23:59:00,ITA,6,Friuli Venezia Giulia,45.6494354,13.76813649,669,61,730,11360,12090,-90,452,48858,2206,,,63154,1077328,393779.0,6.0,61983.0,1171.0,1060923.0,16405.0,ITH,ITH4,0.9008018194020793,0.7672004143512481,1.041688839197217
Lazio,2021-01-22 23:59:00,ITA,12,Lazio,41.89277044,12.48366722,2673,289,2962,68484,71446,-1239,1141,119270,4624,,,195340,3096428,2236554.0,21.0,194699.0,641.0,2977019.0,119409.0,ITI,ITI4,0.8649471173670138,0.802389974042661,0.9303232964991784
Liguria,2021-01-22 23:59:00,ITA,7,Liguria,44.41149315,8.9326992,615,61,676,3842,4518,-85,313,59381,3203,,,67102,805701,356370.0,3.0,67102.0,0.0,787636.0,18065.0,ITC,ITC3,0.9679902441807066,0.8133054114181801,1.137387824112435
Lombardia,2021-01-22 23:59:00,ITA,3,Lombardia,45.46679409,9.190347404,3579,408,3987,49228,53215,160,1969,442631,26518,,,522364,5383007,2766601.0,21.0,522095.0,269.0,5323433.0,59574.0,ITC,ITC4,0.953162688922889,0.8207295185831756,1.0894083688723286
Marche,2021-01-22 23:59:00,ITA,11,Marche,43.61675973,13.5188753,555,79,634,7637,8271,197,437,41858,1852,,,51981,653333,388208.0,1.0,51981.0,0.0,641147.0,12186.0,ITI,ITI3,0.9234418574497895,0.7921775399623208,1.062900284972126
Molise,2021-01-22 23:59:00,ITA,14,Molise,41.55774754,14.65916051,53,8,61,990,1051,6,57,6454,244,,,7749,130245,118317.0,0.0,7749.0,0.0,130054.0,191.0,ITF,ITF2,,,
P.A. Bolzano,2021-01-22 23:59:00,ITA,21,P.A. Bolzano,46.49933453,11.35662422,227,24,251,12790,13041,218,510,21762,834,,,35637,436669,173733.0,0.0,33861.0,1776.0,403835.0,32834.0,ITH,ITH1,1.6290502559531739,1.2127228785593718,2.1092912156639296
P.A. Trento,2021-01-22 23:59:00,ITA,22,P.A. Trento,46.06893511,11.12123097,219,41,260,1785,2045,39,179,22755,1093,,,25893,502258,159147.0,1.0,25007.0,886.0,494333.0,7925.0,ITH,ITH2,1.0170354997245135,0.6982661306516992,1.382343234185558
Piemonte,2021-01-22 23:59:00,ITA,1,Piemonte,45.0732745,7.680687483,2342,152,2494,10862,13356,-237,849,194223,8548,,,216127,1907355,1055264.0,0.0,215230.0,897.0,1819262.0,88093.0,ITC,ITC1,0.9695175736119037,0.8335501162365465,1.1090652788987923
Puglia,2021-01-22 23:59:00,ITA,16,Puglia,41.12559576,16.86736689,1327,153,1480,53067,54547,-237,1018,56611,2975,,,114133,1230116,729722.0,15.0,113932.0,201.0,1220596.0,9520.0,ITF,ITF4,0.9409111174820683,0.842917077261451,1.0436625423370463
Sardegna,2021-01-22 23:59:00,ITA,20,Sardegna,39.21531192,9.110616306,449,52,501,16502,17003,-113,212,18746,936,,,36685,547436,455697.0,2.0,36683.0,2.0,543491.0,3945.0,ITG,ITG2,0.8944755613748122,0.6820390669714012,1.1182113049452147
Sicilia,2021-01-22 23:59:00,ITA,19,Sicilia,38.11569725,13.362356699999998,1441,222,1663,45626,47289,391,1355,77269,3161,,,127719,1560423,935211.0,14.0,127719.0,0.0,1422438.0,137985.0,ITG,ITG1,0.750498193697904,0.6949003819655983,0.8072868397181358
Toscana,2021-01-22 23:59:00,ITA,9,Toscana,43.76923077,11.25588885,642,110,752,7450,8202,-101,429,117543,4068,,,129813,2108893,1139530.0,6.0,129781.0,32.0,2068043.0,40850.0,ITI,ITI1,1.072591061382912,0.9527274858711127,1.196701485344779
Umbria,2021-01-22 23:59:00,ITA,10,Umbria,43.10675841,12.38824698,283,44,327,4553,4880,159,305,27884,726,,,33490,572082,272550.0,4.0,33490.0,0.0,563514.0,8568.0,ITI,ITI2,1.2731731035768277,1.0343228772960427,1.529012111966856
Valle d'Aosta,2021-01-22 23:59:00,ITA,2,Valle d'Aosta,45.73750286,7.320149366,40,2,42,289,331,-10,19,6984,400,,,7715,67890,40791.0,0.0,7715.0,0.0,67539.0,351.0,ITC,ITC2,,,
Veneto,2021-01-22 23:59:00,ITA,5,Veneto,45.43490485,12.33845213,1935,291,2226,47624,49850,-3707,1198,245398,8439,,,303687,3830872,1298664.0,15.0,303687.0,0.0,3644507.0,186365.0,ITH,ITH3,0.6413210275226544,0.5724538662582784,0.7143192547454614
Abruzzo,2021-01-23 23:59:00,ITA,13,Abruzzo,42.35122196,13.39843823,427,41,468,9943,10411,-88,221,28768,1385,,,40564,623624,319988.0,3.0,40564.0,0.0,591078.0,32546.0,ITF,ITF1,1.1648655422913916,0.9232837643637805,1.4406799908656167
Basilicata,2021-01-23 23:59:00,ITA,17,Basilicata,40.63947052,15.80514834,89,4,93,6833,6926,-43,59,5560,308,,,12794,205632,126867.0,0.0,12794.0,0.0,204167.0,1465.0,ITF,ITF5,,,
Calabria,2021-01-23 23:59:00,ITA,18,Calabria,38.90597598,16.59440194,275,24,299,10041,10340,234,402,19960,561,,,30861,497688,472687.0,3.0,30857.0,4.0,496359.0,1329.0,ITF,ITF6,0.971477008127425,0.8170436030328724,1.1220224487815067
Campania,2021-01-23 23:59:00,ITA,15,Campania,40.83956555,14.25084984,1437,114,1551,60902,62453,320,1150,146914,3586,,,212953,2315313,1541151.0,16.0,212375.0,578.0,2304794.0,10519.0,ITF,ITF3,1.0501468596070038,0.9533723017554612,1.152456822448743
Emilia-Romagna,2021-01-23 23:59:00,ITA,8,Emilia-Romagna,44.49436681,11.3417208,2390,217,2607,48125,50732,-479,1310,149419,9084,,,209235,2932963,1322682.0,13.0,209213.0,22.0,2879137.0,53826.0,ITH,ITH5,0.8449408516586642,0.7778954359845766,0.9133919027648786
Friuli Venezia Giulia,2021-01-23 23:59:00,ITA,6,Friuli Venezia Giulia,45.6494354,13.76813649,672,63,735,11163,11898,-192,679,49705,2230,,,63833,1087567,397725.0,5.0,62423.0,1410.0,1067967.0,19600.0,ITH,ITH4,0.9263973991137824,0.7890452590999385,1.0684201537814373
Lazio,2021-01-23 23:59:00,ITA,12,Lazio,41.89277044,12.48366722,2576,283,2859,67407,70266,-1180,1297,121705,4666,,,196637,3127016,2252794.0,24.0,195968.0,669.0,2989623.0,137393.0,ITI,ITI4,0.8850244175248608,0.8222834710590128,0.9520699163805983
Liguria,2021-01-23 23:59:00,ITA,7,Liguria,44.41149315,8.9326992,591,65,656,3914,4570,52,298,59610,3220,,,67400,812181,358768.0,9.0,67400.0,0.0,791490.0,20691.0,ITC,ITC3,0.9897432356564362,0.8373336403649217,1.1575524117025366
Lombardia,2021-01-23 23:59:00,ITA,3,Lombardia,45.46679409,9.190347404,3499,398,3897,48571,52468,-747,1535,444809,26622,,,523899,5414816,2773895.0,14.0,523621.0,278.0,5346945.0,67871.0,ITC,ITC4,0.9872593046331598,0.8654191661862308,1.1174032210411655
Marche,2021-01-23 23:59:00,ITA,11,Marche,43.61675973,13.5188753,549,77,626,7785,8411,140,397,42103,1864,,,52378,662555,392606.0,3.0,52378.0,0.0,647536.0,15019.0,ITI,ITI3,0.9482240606668425,0.8238152373154055,1.083972319969623
Molise,2021-01-23 23:59:00,ITA,14,Molise,41.55774754,14.65916051,50,8,58,990,1048,-3,48,6501,248,,,7797,131057,119012.0,0.0,7797.0,0.0,130866.0,191.0,ITF,ITF2,,,
