Region,data,stato,codice_regione,denominazione_regione,lat,long,ricoverati_con_sintomi,terapia_intensiva,totale_ospedalizzati,isolamento_domiciliare,totale_positivi,variazione_totale_positivi,nuovi_positivi,dimessi_guariti,deceduti,casi_da_sospetto_diagnostico,casi_da_screening,totale_casi,tamponi,casi_testati,ingressi_terapia_intensiva,totale_positivi_test_molecolare,totale_positivi_test_antigenico_rapido,tamponi_test_molecolare,tamponi_test_antigenico_rapido,codice_nuts_1,codice_nuts_2,nuovi_positivi_smooth_deseas_Rt_MCMC_pastdays_000,nuovi_positivi_smooth_deseas_Rt_MCMC_HDI_95_min_pastdays_000,nuovi_positivi_smooth_deseas_Rt_MCMC_HDI_95_max_pastdays_000
Puglia,2021-01-05 23:59:00,ITA,16,Puglia,41.12559576,16.86736689,1401,152,1553,52027,53580,41,1081,39235,2550,,,95365,1075382,666941.0,23.0,,,,,,,1.2324581063035902,1.0053546113456715,1.4859385587966765
Sardegna,2021-01-05 23:59:00,ITA,20,Sardegna,39.21531192,9.110616306,488,45,533,16237,16770,44,232,14723,777,,,32270,493754,414250.0,5.0,,,,,,,1.3084182101366089,0.9654696242706917,1.6915726287975072
Sicilia,2021-01-05 23:59:00,ITA,19,Sicilia,38.11569725,13.362356699999998,1198,190,1388,36038,37426,848,1576,59524,2564,,,99514,1255175,835040.0,17.0,,,,,,,1.5520405810650069,1.3198909378698909,1.795476108560346
Toscana,2021-01-05 23:59:00,ITA,9,Toscana,43.76923077,11.25588885,860,139,999,8638,9637,-342,337,109021,3762,,,122420,1917959,1073738.0,8.0,,,,,,,1.1485181881722868,0.9596652654654477,1.3450056602756233
Umbria,2021-01-05 23:59:00,ITA,10,Umbria,43.10675841,12.38824698,275,43,318,3615,3933,55,234,25155,640,,,29728,513892,255640.0,4.0,,,,,,,1.7147391365854934,0.790235809712127,3.1841777340794892
Valle d'Aosta,2021-01-05 23:59:00,ITA,2,Valle d'Aosta,45.73750286,7.320149366,54,1,55,353,408,-2,21,6585,387,,,7380,63793,39235.0,0.0,,,,,,,,,
Veneto,2021-01-05 23:59:00,ITA,5,Veneto,45.43490485,12.33845213,2694,361,3055,91173,94228,-728,3151,168881,6988,,,270097,3374382,1235218.0,32.0,,,,,,,1.0001118355127798,0.8681647062964306,1.1350141904143969
Abruzzo,2021-01-06 23:59:00,ITA,13,Abruzzo,42.35122196,13.39843823,463,39,502,10829,11331,237,365,24066,1254,,,36651,529798,274632.0,4.0,,,,,,,3.1382666277877056,1.103973426156435,6.56023744479795
Basilicata,2021-01-06 23:59:00,ITA,17,Basilicata,40.63947052,15.80514834,92,4,96,6249,6345,175,210,4796,268,,,11409,189314,120208.0,1.0,,,,,,,,,
Calabria,2021-01-06 23:59:00,ITA,18,Calabria,38.90597598,16.59440194,244,20,264,8427,8691,193,398,16196,499,,,25386,452241,432831.0,2.0,,,,,,,1.2551122513808053,0.9711429821218616,1.5641349107338318
Campania,2021-01-06 23:59:00,ITA,15,Campania,40.83956555,14.25084984,1362,99,1461,74882,76343,-17,1366,115882,2994,,,195219,2096822,1404484.0,9.0,,,,,,,1.393910047156362,0.969046818914984,1.8765732565849473
Emilia-Romagna,2021-01-06 23:59:00,ITA,8,Emilia-Romagna,44.49436681,11.3417208,2665,236,2901,55168,58069,892,1576,116526,8066,,,182661,2644635,1252185.0,16.0,,,,,,,1.2433202060955981,1.0466916446325423,1.4623358291259947
Friuli Venezia Giulia,2021-01-06 23:59:00,ITA,6,Friuli Venezia Giulia,45.6494354,13.76813649,649,62,711,11119,11830,36,606,39241,1805,,,52876,960944,348178.0,7.0,,,,,,,1.3250285658157583,0.9913494105572326,1.7112808512031619
Lazio,2021-01-06 23:59:00,ITA,12,Lazio,41.89277044,12.48366722,2843,306,3149,74617,77766,458,2007,91242,3972,,,172980,2780969,2079718.0,15.0,,,,,,,1.2026781378099314,1.114577021223724,1.2956924411200623
Liguria,2021-01-06 23:59:00,ITA,7,Liguria,44.41149315,8.9326992,703,65,768,4656,5424,-148,365,53907,2947,,,62278,729125,328647.0,0.0,,,,,,,1.4011120838225481,0.9624613637330921,1.9486045566132209
Lombardia,2021-01-06 23:59:00,ITA,3,Lombardia,45.46679409,9.190347404,3424,471,3895,48796,52691,374,2952,412034,25498,,,490223,4959414,2642871.0,18.0,,,,,,,1.4766380966291877,1.0281663352219423,1.9890129410090431
Marche,2021-01-06 23:59:00,ITA,11,Marche,43.61675973,13.5188753,512,67,579,12719,13298,592,743,29585,1647,,,44530,556983,331242.0,7.0,,,,,,,1.408922135354876,1.0182094134753223,1.8710230517992694
Molise,2021-01-06 23:59:00,ITA,14,Molise,41.55774754,14.65916051,57,9,66,1405,1471,-81,27,5123,202,,,6796,118577,108364.0,1.0,,,,,,,,,
P.A. Bolzano,2021-01-06 23:59:00,ITA,21,P.A. Bolzano,46.49933453,11.35662422,203,27,230,10875,11105,192,320,18584,762,,,30451,370250,164792.0,1.0,,,,,,,1.82259212150249,0.9413341087115104,3.1742472980916707
P.A. Trento,2021-01-06 23:59:00,ITA,22,P.A. Trento,46.06893511,11.12123097,359,45,404,1620,2024,-52,203,19890,989,,,22903,461438,153546.0,4.0,,,,,,,1.1096758840377396,0.8232672136645087,1.4175502404359126
Piemonte,2021-01-06 23:59:00,ITA,1,Piemonte,45.0732745,7.680687483,2773,192,2965,15450,18415,-1227,1163,176275,8088,,,202778,1713074,997705.0,20.0,,,,,,,1.289457299284531,1.0122162457047599,1.586734661454827
Puglia,2021-01-06 23:59:00,ITA,16,Puglia,41.12559576,16.86736689,1383,153,1536,52492,54028,448,1581,40345,2573,,,96946,1085419,670558.0,10.0,,,,,,,1.2392194765393196,1.0027483581443377,1.493965816093709
Sardegna,2021-01-06 23:59:00,ITA,20,Sardegna,39.21531192,9.110616306,494,47,541,16372,16913,143,335,14906,786,,,32605,496887,416745.0,3.0,,,,,,,1.3224602833295844,0.9899668071614912,1.7109240647025512
Sicilia,2021-01-06 23:59:00,ITA,19,Sicilia,38.11569725,13.362356699999998,1190,194,1384,36355,37739,313,1692,60874,2593,,,101206,1264942,840900.0,17.0,,,,,,,1.5505557546928952,1.3201878982600082,1.79092293478293
Toscana,2021-01-06 23:59:00,ITA,9,Toscana,43.76923077,11.25588885,815,146,961,8488,9449,-188,411,109593,3789,,,122831,1929121,1077856.0,12.0,,,,,,,1.137564584587542,0.9568729439557316,1.3228863649569933
Umbria,2021-01-06 23:59:00,ITA,10,Umbria,43.10675841,12.38824698,277,45,322,3752,4074,141,347,25358,643,,,30075,518260,257069.0,5.0,,,,,,,1.6702471522697568,0.7762790910999694,3.0521266243319065
Valle d'Aosta,2021-01-06 23:59:00,ITA,2,Valle d'Aosta,45.73750286,7.320149366,54,1,55,352,407,-1,26,6611,388,,,7406,63993,39413.0,0.0,,,,,,,,,
Veneto,2021-01-06 23:59:00,ITA,5,Veneto,45.43490485,12.33845213,2612,343,2955,88344,91299,-2929,3638,175322,7114,,,273735,3395768,1240441.0,31.0,,,,,,,0.9785014308682938,0.85094201075192,1.1068299891852351
Abruzzo,2021-01-07 23:59:00,ITA,13,Abruzzo,42.35122196,13.39843823,478,36,514,10803,11317,-14,229,24298,1265,,,36880,532082,275385.0,1.0,,,,,,,3.3353809032978865,1.0797022397628084,7.289266803633836
Basilicata,2021-01-07 23:59:00,ITA,17,Basilicata,40.63947052,15.80514834,94,4,98,6272,6370,25,62,4832,269,,,11471,190075,120538.0,0.0,,,,,,,,,
Calabria,2021-01-07 23:59:00,ITA,18,Calabria,38.90597598,16.59440194,249,21,270,8534,8804,113,361,16438,505,,,25747,454151,434578.0,2.0,,,,,,,1.3220220654306334,1.0156208098144903,1.6526603679918148
Campania,2021-01-07 23:59:00,ITA,15,Campania,40.83956555,14.25084984,1385,96,1481,74878,76359,16,1052,116879,3033,,,196271,2108752,1410977.0,6.0,,,,,,,1.4352713496360863,0.9872649511365702,1.9679392099975113
Emilia-Romagna,2021-01-07 23:59:00,ITA,8,Emilia-Romagna,44.49436681,11.3417208,2701,240,2941,53944,56885,-1184,2228,119874,8130,,,184889,2654264,1256332.0,14.0,,,,,,,1.200073960890285,1.0194128777941713,1.4000655826974278
Friuli Venezia Giulia,2021-01-07 23:59:00,ITA,6,Friuli Venezia Giulia,45.6494354,13.76813649,661,64,725,11640,12365,535,671,39744,1834,,,53943,967089,349970.0,6.0,,,,,,,1.3767725842556646,1.0263316870378796,1.7905906261026658
Lazio,2021-01-07 23:59:00,ITA,12,Lazio,41.89277044,12.48366722,2882,310,3192,74731,77923,157,1779,92821,4015,,,174759,2793308,2085688.0,18.0,,,,,,,1.1579141886114879,1.0735888658971249,1.2443481059362418
Liguria,2021-01-07 23:59:00,ITA,7,Liguria,44.41149315,8.9326992,711,62,773,4528,5301,-123,196,54210,2963,,,62474,730767,329176.0,1.0,,,,,,,1.3482839479537985,0.9491420001405427,1.811899921275808
Lombardia,2021-01-07 23:59:00,ITA,3,Lombardia,45.46679409,9.190347404,3363,473,3836,50406,54242,1551,2799,413248,25532,,,493022,4979745,2650393.0,25.0,,,,,,,1.4796108881890644,1.038759643045057,2.0140661006396177
Marche,2021-01-07 23:59:00,ITA,11,Marche,43.61675973,13.5188753,521,69,590,12992,13582,284,346,29633,1661,,,44876,559992,333430.0,6.0,,,,,,,1.3729873263792758,0.9986633064881055,1.8006816742089817
Molise,2021-01-07 23:59:00,ITA,14,Molise,41.55774754,14.65916051,55,8,63,1472,1535,64,68,5124,205,,,6864,119457,109151.0,1.0,,,,,,,,,
P.A. Bolzano,2021-01-07 23:59:00,ITA,21,P.A. Bolzano,46.49933453,11.35662422,205,25,230,11021,11251,146,263,18700,763,,,30714,372082,165367.0,0.0,,,,,,,1.906418338915511,0.9761083629273037,3.298343527416774
P.A. Trento,2021-01-07 23:59:00,ITA,22,P.A. Trento,46.06893511,11.12123097,361,47,408,1538,1946,-78,170,20133,994,,,23073,463967,153931.0,3.0,,,,,,,1.1068672191998985,0.7877768254494099,1.4501971381309515
Piemonte,2021-01-07 23:59:00,ITA,1,Piemonte,45.0732745,7.680687483,2760,184,2944,14755,17699,-716,1004,177977,8106,,,203782,1718642,1000112.0,6.0,,,,,,,1.2980642162710252,1.0164229180538702,1.6063127918927478
Puglia,2021-01-07 23:59:00,ITA,16,Puglia,41.12559576,16.86736689,1390,154,1544,51997,53541,-487,657,41468,2594,,,97603,1088595,673205.0,15.0,,,,,,,1.2403626035312643,1.0051050246343183,1.4967747238433398
Sardegna,2021-01-07 23:59:00,ITA,20,Sardegna,39.21531192,9.110616306,492,48,540,16519,17059,146,340,15091,795,,,32945,499345,418496.0,1.0,,,,,,,1.3226263034831929,0.997212569799135,1.6940194116421035
Sicilia,2021-01-07 23:59:00,ITA,19,Sicilia,38.11569725,13.362356699999998,1228,196,1424,37281,38705,966,1435,61307,2629,,,102641,1273514,845898.0,17.0,,,,,,,1.5358536447893532,1.31574534618348,1.7676442079916945
Toscana,2021-01-07 23:59:00,ITA,9,Toscana,43.76923077,11.25588885,827,146,973,8527,9500,51,667,110191,3807,,,123498,1937498,1080858.0,8.0,,,,,,,1.1232161084644263,0.9548774918840441,1.3069139946494397
Umbria,2021-01-07 23:59:00,ITA,10,Umbria,43.10675841,12.38824698,277,44,321,3740,4061,-13,64,25432,646,,,30139,518690,257216.0,1.0,,,,,,,1.6312872937560148,0.8153437587202734,2.9155546820498617
Valle d'Aosta,2021-01-07 23:59:00,ITA,2,Valle d'Aosta,45.73750286,7.320149366,57,1,58,376,434,27,33,6617,388,,,7439,64223,39503.0,0.0,,,,,,,,,
Veneto,2021-01-07 23:59:00,ITA,5,Veneto,45.43490485,12.33845213,2594,359,2953,89223,92176,877,3596,177998,7157,,,277331,3413011,1245604.0,25.0,,,,,,,0.9458607320091577,0.8321715141294627,1.071037764906205
Abruzzo,2021-01-08 23:59:00,ITA,13,Abruzzo,42.35122196,13.39843823,480,36,516,10581,11097,-220,160,24672,1269,,,37038,534132,276020.0,3.0,,,,,,,3.2393142407287496,1.0816043437472973,7.103214568510261
Basilicata,2021-01-08 23:59:00,ITA,17,Basilicata,40.63947052,15.80514834,95,4,99,6387,6486,116,157,4873,269,,,11628,191560,121207.0,0.0,,,,,,,,,
Calabria,2021-01-08 23:59:00,ITA,18,Calabria,38.90597598,16.59440194,250,21,271,8689,8960,156,355,16634,508,,,26102,456555,436896.0,3.0,,,,,,,1.3717547523720823,1.0562180890358988,1.7189344996341593
Campania,2021-01-08 23:59:00,ITA,15,Campania,40.83956555,14.25084984,1395,100,1495,73651,75146,-1213,984,119030,3079,,,197255,2117641,1415674.0,13.0,,,,,,,1.465924806023783,1.0048655927708519,2.0286994615587086
Emilia-Romagna,2021-01-08 23:59:00,ITA,8,Emilia-Romagna,44.49436681,11.3417208,2691,245,2936,53912,56848,-37,2026,121855,8210,,,186913,2669612,1260158.0,20.0,,,,,,,1.1537059966838217,0.9887821528538258,1.3330828774280425
Friuli Venezia Giulia,2021-01-08 23:59:00,ITA,6,Friuli Venezia Giulia,45.6494354,13.76813649,671,64,735,11841,12576,211,633,40138,1862,,,54576,973526,351423.0,4.0,,,,,,,1.4288472476277507,1.0597410077231095,1.8546342542412475
Lazio,2021-01-08 23:59:00,ITA,12,Lazio,41.89277044,12.48366722,2871,309,3180,74675,77855,-68,1613,94457,4060,,,176372,2805922,2090439.0,14.0,,,,,,,1.1121793621884404,1.0298571589762462,1.194267860386293
Liguria,2021-01-08 23:59:00,ITA,7,Liguria,44.41149315,8.9326992,717,67,784,4421,5205,-96,400,54689,2980,,,62874,735330,330608.0,7.0,,,,,,,1.325005083269722,0.9713411211635276,1.7569266058604114
Lombardia,2021-01-08 23:59:00,ITA,3,Lombardia,45.46679409,9.190347404,3436,466,3902,50775,54677,435,1963,414643,25665,,,494985,4998160,2656804.0,25.0,,,,,,,1.4557484089615733,1.0401332012135607,1.9706630611559763
Marche,2021-01-08 23:59:00,ITA,11,Marche,43.61675973,13.5188753,532,68,600,13412,14012,430,564,29752,1676,,,45440,565788,337261.0,2.0,,,,,,,1.3576825153147702,0.9946542731077815,1.7579494467933432
Molise,2021-01-08 23:59:00,ITA,14,Molise,41.55774754,14.65916051,53,8,61,1263,1324,-211,76,5407,209,,,6940,120247,109821.0,1.0,,,,,,,,,
P.A. Bolzano,2021-01-08 23:59:00,ITA,21,P.A. Bolzano,46.49933453,11.35662422,208,24,232,11119,11351,100,163,18757,769,,,30877,373746,165782.0,1.0,,,,,,,1.9461642962652224,0.9953351417592783,3.3545118581526796
P.A. Trento,2021-01-08 23:59:00,ITA,22,P.A. Trento,46.06893511,11.12123097,355,46,401,1529,1930,-16,80,20225,998,,,23153,465019,154092.0,1.0,,,,,,,1.1307523864863591,0.7745055787446852,1.5292944094707945
Piemonte,2021-01-08 23:59:00,ITA,1,Piemonte,45.0732745,7.680687483,2757,176,2933,14612,17545,-154,845,178949,8133,,,204627,1723609,1003245.0,5.0,,,,,,,1.2974013162903097,1.024755041349666,1.6086930573582678
Puglia,2021-01-08 23:59:00,ITA,16,Puglia,41.12559576,16.86736689,1362,163,1525,52397,53922,381,1349,42409,2621,,,98952,1099615,678168.0,33.0,,,,,,,1.2589115100096089,1.015013559434628,1.5232614676954408
Sardegna,2021-01-08 23:59:00,ITA,20,Sardegna,39.21531192,9.110616306,504,50,554,16511,17065,6,243,15313,810,,,33188,502097,420910.0,3.0,,,,,,,1.3198770639808497,0.9996244563704192,1.6685405013949357
Sicilia,2021-01-08 23:59:00,ITA,19,Sicilia,38.11569725,13.362356699999998,1246,200,1446,38226,39672,967,1842,62147,2664,,,104483,1284101,852250.0,16.0,,,,,,,1.522256553711009,1.3087419717086657,1.7527401077784517
Toscana,2021-01-08 23:59:00,ITA,9,Toscana,43.76923077,11.25588885,807,139,946,8289,9235,-265,452,110885,3830,,,123950,1945061,1083608.0,4.0,,,,,,,1.1064157082690596,0.9399734186062418,1.271703291351408
Umbria,2021-01-08 23:59:00,ITA,10,Umbria,43.10675841,12.38824698,280,43,323,3785,4108,47,215,25598,648,,,30354,522585,258421.0,1.0,,,,,,,1.6536366707146402,0.8321549273913103,2.9242496926422255
Valle d'Aosta,2021-01-08 23:59:00,ITA,2,Valle d'Aosta,45.73750286,7.320149366,54,1,55,370,425,-9,25,6651,388,,,7464,64477,39592.0,0.0,,,,,,,,,
Veneto,2021-01-08 23:59:00,ITA,5,Veneto,45.43490485,12.33845213,2549,357,2906,88044,90950,-1226,3388,182506,7263,,,280719,3430733,1250287.0,31.0,,,,,,,0.9060466111997395,0.795641047105432,1.0183006316162424
Abruzzo,2021-01-09 23:59:00,ITA,13,Abruzzo,42.35122196,13.39843823,463,40,503,10760,11263,166,400,24901,1274,,,37438,538731,277443.0,5.0,,,,,,,3.0789411343235327,1.0597009713408565,6.675099094421763
Basilicata,2021-01-09 23:59:00,ITA,17,Basilicata,40.63947052,15.80514834,86,4,90,6469,6559,73,143,4941,271,,,11771,192881,121984.0,1.0,,,,,,,,,
Calabria,2021-01-09 23:59:00,ITA,18,Calabria,38.90597598,16.59440194,262,22,284,8986,9270,310,423,16746,509,,,26525,459663,439871.0,2.0,,,,,,,1.3921280636425415,1.0884963224084678,1.7446070914907212
Campania,2021-01-09 23:59:00,ITA,15,Campania,40.83956555,14.25084984,1376,107,1483,73793,75276,130,1263,120127,3115,,,198518,2132355,1422156.0,17.0,,,,,,,1.4764997831452014,1.0089731242418452,2.0147246226976963
Emilia-Romagna,2021-01-09 23:59:00,ITA,8,Emilia-Romagna,44.49436681,11.3417208,2679,240,2919,55449,58368,1520,1790,122054,8279,,,188701,2685079,1264605.0,15.0,,,,,,,1.1107607047805155,0.9623461682901397,1.2693446277296152
Friuli Venezia Giulia,2021-01-09 23:59:00,ITA,6,Friuli Venezia Giulia,45.6494354,13.76813649,690,62,752,12138,12890,314,1015,40825,1876,,,55591,981950,353683.0,3.0,,,,,,,1.4733640245118995,1.0905525826727016,1.9064706712868122
Lazio,2021-01-09 23:59:00,ITA,12,Lazio,41.89277044,12.48366722,2824,310,3134,75035,78169,314,1543,95632,4114,,,177915,2817904,2096127.0,18.0,,,,,,,1.0717818154992924,0.9949008926093037,1.15532605323373
Liguria,2021-01-09 23:59:00,ITA,7,Liguria,44.41149315,8.9326992,702,65,767,4377,5144,-61,526,55257,2999,,,63400,739849,332011.0,7.0,,,,,,,1.3076188140029814,0.9636971885274808,1.6858712515162972
Lombardia,2021-01-09 23:59:00,ITA,3,Lombardia,45.46679409,9.190347404,3577,456,4033,51404,55437,760,2506,416326,25728,,,497491,5023007,2664865.0,15.0,,,,,,,1.4200797026459404,1.0308137558650754,1.872553831568152
Marche,2021-01-09 23:59:00,ITA,11,Marche,43.61675973,13.5188753,529,71,600,14006,14606,594,688,29837,1685,,,46128,571099,341285.0,5.0,,,,,,,1.3567466291856711,1.0066137536768263,1.764699801655969
Molise,2021-01-09 23:59:00,ITA,14,Molise,41.55774754,14.65916051,53,9,62,1103,1165,-159,38,5603,210,,,6978,120826,110373.0,1.0,,,,,,,,,
P.A. Bolzano,2021-01-09 23:59:00,ITA,21,P.A. Bolzano,46.49933453,11.35662422,208,24,232,11291,11523,172,380,18956,778,,,31257,376673,166561.0,0.0,,,,,,,1.9788691934601006,1.0567900133206214,3.3996399095149545
P.A. Trento,2021-01-09 23:59:00,ITA,22,P.A. Trento,46.06893511,11.12123097,333,48,381,1457,1838,-92,142,20451,1006,,,23295,467966,154496.0,3.0,,,,,,,1.2078458268832781,0.8001675958616191,1.7049427956125964
Piemonte,2021-01-09 23:59:00,ITA,1,Piemonte,45.0732745,7.680687483,2689,172,2861,12968,15829,-1716,1532,182165,8165,,,206159,1734982,1006938.0,14.0,,,,,,,1.2867069398253386,1.0191806716382148,1.5854974402740538
Puglia,2021-01-09 23:59:00,ITA,16,Puglia,41.12559576,16.86736689,1376,175,1551,53184,54735,813,1499,43068,2648,,,100451,1110495,682485.0,22.0,,,,,,,1.2826144373910169,1.0300422434174341,1.566410587919511
Sardegna,2021-01-09 23:59:00,ITA,20,Sardegna,39.21531192,9.110616306,496,47,543,16599,17142,77,305,15534,817,,,33493,505206,423581.0,2.0,,,,,,,1.3128327670938327,1.0157521358109045,1.6360318725567715
Sicilia,2021-01-09 23:59:00,ITA,19,Sicilia,38.11569725,13.362356699999998,1256,205,1461,38937,40398,726,1839,63229,2695,,,106322,1294528,858606.0,9.0,,,,,,,1.5014286581929626,1.2942491978702357,1.7284899708267023
Toscana,2021-01-09 23:59:00,ITA,9,Toscana,43.76923077,11.25588885,792,139,931,8174,9105,-130,529,111534,3840,,,124479,1956024,1087156.0,6.0,,,,,,,1.091660945103377,0.940312762698719,1.2564863971502371
Umbria,2021-01-09 23:59:00,ITA,10,Umbria,43.10675841,12.38824698,279,47,326,3911,4237,129,295,25760,652,,,30649,526153,259676.0,6.0,,,,,,,1.7247498631143539,0.8589766028502711,3.057108578740358
Valle d'Aosta,2021-01-09 23:59:00,ITA,2,Valle d'Aosta,45.73750286,7.320149366,50,1,51,386,437,12,22,6661,388,,,7486,64752,39706.0,0.0,,,,,,,,,
Veneto,2021-01-09 23:59:00,ITA,5,Veneto,45.43490485,12.33845213,2540,349,2889,86562,89451,-1499,3100,187023,7345,,,283819,3451512,1255475.0,32.0,,,,,,,0.8612162151967954,0.7621066344302069,0.9647933378459467
Abruzzo,2021-01-10 23:59:00,ITA,13,Abruzzo,42.35122196,13.39843823,465,41,506,11035,11541,278,315,24935,1277,,,37753,542413,278572.0,3.0,,,,,,,2.639343313048991,1.0257976910832207,5.25108582261871
Basilicata,2021-01-10 23:59:00,ITA,17,Basilicata,40.63947052,15.80514834,81,4,85,6552,6637,78,108,4967,275,,,11879,193834,122458.0,0.0,,,,,,,,,
Calabria,2021-01-10 23:59:00,ITA,18,Calabria,38.90597598,16.59440194,256,25,281,9331,9612,342,409,16808,514,,,26934,462587,442621.0,4.0,,,,,,,1.3651499794662962,1.076218521153348,1.688097637743756
Campania,2021-01-10 23:59:00,ITA,15,Campania,40.83956555,14.25084984,1377,106,1483,73905,75388,112,1253,121255,3128,,,199771,2147766,1432377.0,16.0,,,,,,,1.4449707413614348,1.036506298441873,1.9402166026835743
Emilia-Romagna,2021-01-10 23:59:00,ITA,8,Emilia-Romagna,44.49436681,11.3417208,2705,237,2942,56966,59908,1540,2193,122647,8337,,,190892,2695285,1269123.0,13.0,,,,,,,1.069729239580182,0.9378683837146135,1.208546724623817
Friuli Venezia Giulia,2021-01-10 23:59:00,ITA,6,Friuli Venezia Giulia,45.6494354,13.76813649,703,64,767,12118,12885,-5,642,41450,1898,,,56233,986523,355337.0,7.0,,,,,,,1.4768427701651072,1.0994090229904154,1.9018475902612888
Lazio,2021-01-10 23:59:00,ITA,12,Lazio,41.89277044,12.48366722,2850,323,3173,75612,78785,616,1746,96745,4131,,,179661,2829610,2101259.0,19.0,,,,,,,1.0352208401684386,0.957728849986654,1.1142100630165577
Liguria,2021-01-10 23:59:00,ITA,7,Liguria,44.41149315,8.9326992,709,64,773,4453,5226,82,374,55538,3010,,,63774,742726,333083.0,5.0,,,,,,,1.2769568946544205,0.9589328089830053,1.6308118490485022
Lombardia,2021-01-10 23:59:00,ITA,3,Lombardia,45.46679409,9.190347404,3598,459,4057,53741,57798,2361,3267,417173,25787,,,500758,5048018,2674656.0,23.0,,,,,,,1.3632161667365814,1.0230662105778816,1.750218822063236
Marche,2021-01-10 23:59:00,ITA,11,Marche,43.61675973,13.5188753,541,73,614,14632,15246,640,687,29871,1698,,,46815,576643,345005.0,8.0,,,,,,,1.3333922589664788,0.9855105572477463,1.7124102651675783
Molise,2021-01-10 23:59:00,ITA,14,Molise,41.55774754,14.65916051,56,7,63,1183,1246,81,112,5632,212,,,7090,121872,111292.0,0.0,,,,,,,,,
P.A. Bolzano,2021-01-10 23:59:00,ITA,21,P.A. Bolzano,46.49933453,11.35662422,221,24,245,11415,11660,137,262,19081,778,,,31519,378840,167033.0,0.0,,,,,,,1.9618158521552347,1.0634281899210478,3.3069693715106423
P.A. Trento,2021-01-10 23:59:00,ITA,22,P.A. Trento,46.06893511,11.12123097,343,46,389,1609,1998,160,345,20629,1013,,,23640,470118,155040.0,1.0,,,,,,,1.3176563524897578,0.8322405358851128,1.924892222130072
Piemonte,2021-01-10 23:59:00,ITA,1,Piemonte,45.0732745,7.680687483,2703,176,2879,12463,15342,-487,803,183444,8176,,,206962,1739805,1009307.0,10.0,,,,,,,1.2480613750077385,0.9885184357482287,1.521619295376309
Puglia,2021-01-10 23:59:00,ITA,16,Puglia,41.12559576,16.86736689,1375,165,1540,53739,55279,544,1162,43662,2672,,,101613,1119005,684680.0,8.0,,,,,,,1.2802778253268081,1.0201891918407235,1.5567791203449068
Sardegna,2021-01-10 23:59:00,ITA,20,Sardegna,39.21531192,9.110616306,507,47,554,16673,17227,85,301,15739,828,,,33794,507930,425815.0,2.0,,,,,,,1.293520861838437,1.0230578672506299,1.5883913095130884
Sicilia,2021-01-10 23:59:00,ITA,19,Sicilia,38.11569725,13.362356699999998,1265,208,1473,40033,41506,1108,1733,63821,2728,,,108055,1303264,863763.0,6.0,,,,,,,1.457925615799567,1.2632939681728614,1.672684591848762
Toscana,2021-01-10 23:59:00,ITA,9,Toscana,43.76923077,11.25588885,769,140,909,8192,9101,-4,472,111995,3855,,,124951,1965493,1091275.0,12.0,,,,,,,1.07442119952314,0.928918452730444,1.2276642110306117
Umbria,2021-01-10 23:59:00,ITA,10,Umbria,43.10675841,12.38824698,265,50,315,3989,4304,67,257,25942,660,,,30906,528657,260437.0,7.0,,,,,,,1.732310534272329,0.883846554815197,3.009157811877181
Valle d'Aosta,2021-01-10 23:59:00,ITA,2,Valle d'Aosta,45.73750286,7.320149366,53,1,54,376,430,-7,19,6686,389,,,7505,64906,39760.0,0.0,,,,,,,,,
Veneto,2021-01-10 23:59:00,ITA,5,Veneto,45.43490485,12.33845213,2585,355,2940,85873,88813,-638,2167,189784,7389,,,285986,3466098,1259295.0,37.0,,,,,,,0.8110990029157897,0.7241307990406395,0.9045463404200427
Abruzzo,2021-01-11 23:59:00,ITA,13,Abruzzo,42.35122196,13.39843823,471,38,509,10871,11380,-161,120,25208,1285,,,37873,543730,278967.0,1.0,,,,,,,2.2313247850109477,0.9848792087983885,4.1068499812631805
Basilicata,2021-01-11 23:59:00,ITA,17,Basilicata,40.63947052,15.80514834,92,6,98,6549,6647,10,79,5033,278,,,11958,194445,122613.0,2.0,,,,,,,,,
Calabria,2021-01-11 23:59:00,ITA,18,Calabria,38.90597598,16.59440194,273,24,297,9332,9629,17,270,17056,519,,,27204,464378,444139.0,2.0,,,,,,,1.2957431004598066,1.032572786296671,1.5764619810008498
Campania,2021-01-11 23:59:00,ITA,15,Campania,40.83956555,14.25084984,1400,109,1509,73208,74717,-671,1021,122910,3165,,,200792,2157456,1438729.0,21.0,,,,,,,1.3785817283155868,1.024776732132837,1.793041139065845
Emilia-Romagna,2021-01-11 23:59:00,ITA,8,Emilia-Romagna,44.49436681,11.3417208,2741,238,2979,58487,61466,1558,1942,122963,8403,,,192832,2704917,1272633.0,14.0,,,,,,,1.027570555114052,0.9147205823959947,1.1511197611389294
Friuli Venezia Giulia,2021-01-11 23:59:00,ITA,6,Friuli Venezia Giulia,45.6494354,13.76813649,688,67,755,12164,12919,34,361,41747,1928,,,56594,989014,356255.0,8.0,,,,,,,1.4195381846888389,1.0729984318830201,1.800554249275979
Lazio,2021-01-11 23:59:00,ITA,12,Lazio,41.89277044,12.48366722,2887,321,3208,75673,78881,96,1254,97858,4176,,,180915,2840111,2106088.0,15.0,,,,,,,1.0011677043531055,0.925952850916181,1.0804014577968863
